year,month,day,max,min,avg,precip,norm.avg,norm.precip
2022,7,31,81.284,62.15,71.717,0.17,70.02,0.12
2022,8,1,76.208,59.576,67.892,0,69.94,0.12
2022,8,2,88.556,57.542,73.049,0.03,69.89,0.12
2022,8,3,73.724,53.042,63.383,0,69.8,0.11
2022,8,4,78.404,48.92,63.662,0,69.71,0.12
2022,8,5,86.054,62.672,74.363,0.4,69.64,0.12
2022,8,6,76.406,60.332,68.369,0.22,69.53,0.12
2022,8,7,70.97,55.202,63.086,0.16,69.42,0.12
2022,8,8,74.012,52.412,63.212,0.01,69.31,0.12
2022,8,9,79.754,52.196,65.975,0,69.22,0.11
2022,8,10,78.818,59.324,69.071,0,69.09,0.12
2022,8,11,77.81,58.316,68.063,0,68.94,0.12
2022,8,12,73.904,60.818,67.361,0.1,68.84,0.12
2022,8,13,71.384,51.26,61.322,0,68.69,0.12
2022,8,14,76.712,49.514,63.113,0,68.55,0.12
2022,8,15,75.992,57.542,66.767,0,68.4,0.12
2022,8,16,77.396,56.624,67.01,0,68.22,0.12
2022,8,17,80.42,59.9,70.16,0,68.1,0.12
2022,8,18,74.066,62.402,68.234,0.1,67.91,0.12
2022,8,19,73.022,58.73,65.876,1.211,67.72,0.12
2022,8,20,74.948,53.762,64.355,0,67.55,0.13
2022,8,21,77.648,49.82,63.734,0,67.35,0.13
2022,8,22,78.908,51.26,65.084,0,67.15,0.13
2022,8,23,80.348,56.048,68.198,0,66.95,0.13
2022,8,24,80.096,62.258,71.177,0,66.75,0.14
2022,8,25,75.524,53.852,64.688,0,66.52,0.13
2022,8,26,76.208,48.416,62.312,0,66.3,0.13
2022,8,27,78.116,62.906,70.511,0.01,66.05,0.13
2022,8,28,76.91,59.9,68.405,0,65.79,0.12
2022,8,29,76.082,55.706,65.894,0,65.55,0.12
2022,8,30,79.592,51.098,65.345,0,65.3,0.12
2022,8,31,84.956,53.366,69.161,0,65.03,0.11
2022,9,1,86.612,51.602,69.107,0,64.75,0.11
2022,9,2,83.264,53.366,68.315,0,64.45,0.11
2022,9,3,73.184,47.354,60.269,0,64.15,0.11
2022,9,4,72.77,41.266,57.018,0,63.84,0.11
2022,9,5,73.706,51.35,62.528,0,63.56,0.11
2022,9,6,82.076,57.884,69.98,0,63.23,0.11
2022,9,7,83.426,59.072,71.249,0,62.89,0.11
2022,9,8,86.738,63.806,75.272,0.01,62.55,0.1
2022,9,9,66.524,53.15,59.837,0.09,62.2,0.11
2022,9,10,71.528,43.812,57.67,0,61.86,0.1
2022,9,11,71.492,38.001,54.747,0,61.5,0.1
2022,9,12,77.72,39.191,58.456,0,61.12,0.1
2022,9,13,80.132,41.947,61.04,0,60.74,0.1
2022,9,14,76.748,49.568,63.158,0,60.36,0.1
2022,9,15,83.066,62.222,72.644,0.08,59.96,0.09
2022,9,16,70.556,55.526,63.041,0.02,59.54,0.09
2022,9,17,79.682,54.428,67.055,0.05,59.16,0.1
2022,9,18,70.286,52.016,61.151,0,58.73,0.1
2022,9,19,78.242,46.976,62.609,0,58.34,0.09
2022,9,20,85.802,53.33,69.566,0,57.9,0.1
2022,9,21,63.356,44.537,53.947,0,57.48,0.09
2022,9,22,62.096,36.556,49.326,0,57,0.1
2022,9,23,57.488,47.3,52.394,0.47,56.6,0.09
2022,9,24,63.986,49.91,56.948,0,56.11,0.1
2022,9,25,65.858,48.236,57.047,0,55.69,0.1
2022,9,26,63.896,40.671,52.284,0,55.2,0.1
2022,9,27,58.82,30.492,44.656,0,54.74,0.09
2022,9,28,61.52,27.097,44.309,0,54.27,0.1
2022,9,29,69.692,35.623,52.658,0,53.8,0.1
2022,9,30,70.682,50.162,60.422,0,53.33,0.09
2022,10,1,62.69,48.794,55.742,0.02,52.86,0.1
2022,10,2,71.798,48.992,60.395,0.01,52.36,0.1
2022,10,3,75.092,51.116,63.104,0,51.9,0.11
2022,10,4,70.052,55.202,62.627,0,51.41,0.1
2022,10,5,73.112,51.854,62.483,0.19,50.91,0.1
2022,10,6,60.08,37.809,48.945,0,50.43,0.09
2022,10,7,48.2,25.396,36.798,0,49.92,0.1
2022,10,8,66.074,27.523,46.799,0,49.44,0.1
2022,10,9,65.732,31.201,48.467,0,48.94,0.09
2022,10,10,67.478,28.411,47.945,0,48.44,0.1
2022,10,11,80.546,49.406,64.976,0,47.94,0.09
2022,10,12,52.574,38.487,45.531,0.09,47.42,0.09
2022,10,13,41.461,26.452,33.957,0,46.95,0.1
2022,10,14,42.199,26.278,34.239,0.02,46.44,0.09
2022,10,15,50.9,26.625,38.763,0,45.95,0.09
2022,10,16,43.556,27.646,35.601,0,45.43,0.09
2022,10,17,35.767,17.402,26.585,0,44.95,0.09
2022,10,18,39.702,14.378,27.04,0,44.45,0.08
2022,10,19,53.15,17.24,35.195,0,43.95,0.08
2022,10,20,59.972,30.193,45.083,0,43.45,0.08
2022,10,21,63.734,41.151,52.443,0,42.95,0.07
2022,10,22,73.742,37.218,55.48,0,42.42,0.07
2022,10,23,74.228,46.958,60.593,0.31,41.94,0.07
2022,10,24,65.822,36.466,51.144,0,41.44,0.07
2022,10,25,48.704,34.178,41.441,0,40.94,0.06
2022,10,26,48.992,25.736,37.364,0,40.42,0.06
2022,10,27,51.944,33.462,42.703,0,39.94,0.06
2022,10,28,61.898,38.253,50.076,0,39.41,0.06
2022,10,29,69.206,35.877,52.542,0,38.93,0.06
2022,10,30,62.114,29.516,45.815,0,38.42,0.06
2022,10,31,65.678,25.142,45.41,0,37.92,0.06
2022,11,1,70.88,31.12,51,0,37.39,0.05
2022,11,2,74.75,47.912,61.331,0,36.91,0.05
2022,11,3,62.024,35.02,48.522,0,36.41,0.05
2022,11,4,41.284,21.954,31.619,0,35.91,0.05
2022,11,5,45.14,18.403,31.772,0,35.41,0.05
2022,11,6,43.941,26.456,35.199,0,34.89,0.05
2022,11,7,34.909,17.872,26.391,0,34.38,0.05
2022,11,8,44.886,31.343,38.115,0,33.9,0.04
2022,11,9,48.668,40.231,44.45,0,33.38,0.04
2022,11,10,45.581,21.013,33.297,0,32.86,0.04
2022,11,11,25.056,20.932,22.994,0,32.38,0.04
2022,11,12,27.088,20.295,23.692,0,31.86,0.04
2022,11,13,25.378,20.041,22.71,0,31.36,0.03
2022,11,14,27.635,20.509,24.072,0,30.84,0.04
2022,11,15,29.26,24.84,27.05,0,30.37,0.04
2022,11,16,29.347,14.162,21.755,0,29.86,0.03
2022,11,17,25.146,14.378,19.762,0,29.34,0.04
2022,11,18,20.185,6.854,13.52,0,28.85,0.04
2022,11,19,18.063,2.624,10.344,0,28.36,0.04
2022,11,20,24.795,9.446,17.121,0,27.88,0.03
2022,11,21,25.529,17.546,21.538,0,27.36,0.03
2022,11,22,32.005,14.504,23.255,0,26.89,0.03
2022,11,23,42.039,13.622,27.831,0,26.38,0.03
2022,11,24,38.687,21.162,29.925,0,25.91,0.03
2022,11,25,41.976,20.847,31.412,0,25.43,0.03
2022,11,26,46.011,31.008,38.51,0,24.94,0.03
2022,11,27,35.533,24.035,29.784,0,24.45,0.03
2022,11,28,36.253,23.95,30.102,0,23.96,0.03
2022,11,29,27.73,18.466,23.098,0,23.52,0.03
2022,11,30,20.169,5.18,12.675,0,23.07,0.03
2022,12,1,29.723,4.838,17.281,0,22.59,0.03
2022,12,2,35.794,2.534,19.164,0,22.14,0.03
2022,12,3,14.756,-0.868,6.944,0,21.71,0.03
2022,12,4,36.642,5.612,21.127,0,21.28,0.03
2022,12,5,25.396,8.798,17.097,0,20.8,0.02
2022,12,6,25.992,8.078,17.035,0,20.38,0.03
2022,12,7,16.304,-6.61,4.847,0,19.96,0.03
2022,12,8,26.814,-0.274,13.27,0,19.54,0.03
2022,12,9,30.281,21.484,25.883,0,19.14,0.02
2022,12,10,33.463,19.706,26.585,0,18.75,0.03
2022,12,11,30.695,10.544,20.62,0,18.33,0.03
2022,12,12,31.449,24.755,28.102,0,17.96,0.03
2022,12,13,34.569,29.809,32.189,0,17.57,0.02
2022,12,14,35.078,29.808,32.443,0,17.2,0.03
2022,12,15,32.614,26.877,29.746,0,16.84,0.03
2022,12,16,31.471,14.558,23.015,0,16.48,0.03
2022,12,17,17.15,-0.742,8.204,0,16.12,0.02
2022,12,18,1.436,-10.12,-4.342,0,15.8,0.03
2022,12,19,8.204,-4.846,1.679,0,15.47,0.03
2022,12,20,-3.262,-15.736,-9.499,0,15.13,0.02
2022,12,21,-3.91,-13.792,-8.851,0,14.82,0.03
2022,12,22,-8.608,-16.78,-12.694,0,14.52,0.03
2022,12,23,-4.918,-17.104,-11.011,0,14.21,0.02
2022,12,24,0.248,-11.38,-5.566,0,13.93,0.02
2022,12,25,5.864,-11.938,-3.037,0,13.67,0.02
2022,12,26,6.35,-7.6,-0.625,0,13.38,0.02
2022,12,27,24.908,3.686,14.297,0,13.13,0.02
2022,12,28,33.244,23.016,28.13,0,12.88,0.02
2022,12,29,33.244,23.016,28.13,0,12.63,0.03
2022,12,30,18.586,8.51,13.548,0,12.41,0.02
2022,12,31,31.507,21.09,26.299,0,12.17,0.02
2023,1,1,25.862,17.616,21.739,0,11.97,0.02
2023,1,2,23.401,11.786,17.594,0,11.75,0.02
2023,1,3,25.482,7.448,16.465,0,11.59,0.02
2023,1,4,27.437,21.4,24.419,0,11.39,0.02
2023,1,5,22.505,-7.978,7.264,0.01,11.24,0.02
2023,1,6,13.172,-5.692,3.74,0,11.07,0.02
2023,1,7,21.832,-11.938,4.947,0.02,10.91,0.02
2023,1,8,22.671,0.014,11.343,0,10.75,0.02
2023,1,9,22.199,0.482,11.341,0,10.61,0.02
2023,1,10,29.894,19.45,24.672,0.01,10.5,0.02
2023,1,11,27.385,18.977,23.181,0,10.39,0.02
2023,1,12,20.764,0.77,10.767,0,10.29,0.02
2023,1,13,9.446,-10.624,-0.589,0,10.17,0.02
2023,1,14,29.943,6.584,18.264,0,10.12,0.02
2023,1,15,33.924,26.881,30.403,0.01,10.05,0.02
2023,1,16,33.341,28.155,30.748,0.04,10,0.02
2023,1,17,33.123,20.082,26.603,0,9.95,0.02
2023,1,18,30.45,18.637,24.544,0,9.92,0.02
2023,1,19,28.668,22.08,25.374,0,9.9,0.02
2023,1,20,22.845,14,18.423,0,9.89,0.02
2023,1,21,22.635,15.242,18.939,0,9.91,0.02
2023,1,22,17.276,4.712,10.994,0,9.91,0.02
2023,1,23,32.263,1.598,16.931,0.01,9.92,0.02
2023,1,24,27.468,-0.292,13.588,0,9.98,0.02
2023,1,25,25.227,-0.166,12.531,0,10.03,0.02
2023,1,26,22.294,-2.884,9.705,0,10.12,0.02
2023,1,27,32.954,0.932,16.943,0,10.18,0.01
2023,1,28,2.21,-10.066,-3.928,0,10.3,0.02
2023,1,29,-0.778,-19.858,-10.318,0,10.42,0.02
2023,1,30,-2.884,-23.836,-13.36,0,10.53,0.02
2023,1,31,3.776,-18.688,-7.456,0,10.66,0.02
2023,2,1,15.962,-13.45,1.256,0,10.84,0.02
2023,2,2,13.334,-19.03,-2.848,0,11.01,0.02
2023,2,3,1.13,-19.966,-9.418,0,11.19,0.02
2023,2,4,26.582,-3.46,11.561,0,11.38,0.02
2023,2,5,24.809,5.576,15.193,0,11.59,0.02
2023,2,6,33.136,10.832,21.984,0.01,11.81,0.02
2023,2,7,34.403,15.062,24.733,0,12.04,0.02
2023,2,8,39.684,16.484,28.084,0,12.3,0.02
2023,2,9,33.584,6.044,19.814,0,12.56,0.02
2023,2,10,28.063,-5.224,11.42,0,12.83,0.02
2023,2,11,37.135,15.908,26.522,0,13.13,0.02
2023,2,12,35.749,10.13,22.94,0,13.42,0.02
2023,2,13,38.833,12.452,25.643,0,13.75,0.03
2023,2,14,37.782,22.086,29.934,0.41,14.08,0.02
2023,2,15,33.888,3.236,18.562,0.05,14.41,0.03
2023,2,16,12.974,-4.414,4.28,0,14.79,0.02
2023,2,17,24.413,-7.69,8.362,0,15.15,0.02
2023,2,18,34.894,11.066,22.98,0.01,15.54,0.02
2023,2,19,25.227,3.956,14.592,0,15.92,0.03
2023,2,20,28.873,2.876,15.875,0.03,16.31,0.03
2023,2,21,9.212,-6.682,1.265,0,16.72,0.03
2023,2,22,15.656,0.842,8.249,0,17.16,0.03
2023,2,23,12.326,-11.848,0.239,0,17.56,0.03
2023,2,24,5.486,-24.448,-9.481,0,18,0.03
2023,2,25,15.368,-11.29,2.039,0,18.45,0.03
2023,2,26,27.903,-8.572,9.666,0.03,18.88,0.03
2023,2,27,35.368,16.376,25.872,0,19.36,0.03
2023,2,28,30.817,-1.174,14.822,0,19.8,0.03
2023,3,1,29.007,4.532,16.77,0,20.28,0.03
2023,3,2,23.401,-10.732,6.335,0.07,20.75,0.03
2023,3,3,34.626,12.11,23.368,0,21.25,0.03
2023,3,4,32.716,2.75,17.733,0,21.75,0.04
2023,3,5,34.313,2.624,18.469,0,22.21,0.04
2023,3,6,36.412,13.244,24.828,0.11,22.7,0.03
2023,3,7,32.522,6.926,19.724,0,23.21,0.03
2023,3,8,32.207,27.977,30.092,0,23.7,0.04
2023,3,9,32.56,26.965,29.763,0.01,24.2,0.04
2023,3,10,30.526,16.016,23.271,0.04,24.7,0.04
2023,3,11,30.596,22.127,26.362,0.08,25.19,0.04
2023,3,12,28.704,16.178,22.441,0.02,25.7,0.04
2023,3,13,23.729,-4.504,9.613,0,26.22,0.04
2023,3,14,24.499,-7.528,8.486,0,26.73,0.04
2023,3,15,37.87,18.977,28.424,0,27.21,0.04
2023,3,16,36.738,8.114,22.426,0.01,27.69,0.04
2023,3,17,8.798,0.86,4.829,0,28.2,0.05
2023,3,18,19.272,-0.328,9.472,0,28.71,0.05
2023,3,19,30.531,-6.538,11.997,0,29.22,0.05
2023,3,20,31.32,4.964,18.142,0,29.71,0.05
2023,3,21,34.057,12.254,23.156,0,30.21,0.05
2023,3,22,35.814,15.836,25.825,0.15,30.7,0.05
2023,3,23,28.146,2.192,15.169,0.01,31.2,0.05
2023,3,24,34.405,-5.296,14.555,0,31.67,0.05
2023,3,25,37.121,18.637,27.879,0,32.16,0.05
2023,3,26,31.35,9.662,20.506,0,32.66,0.05
2023,3,27,30.016,7.448,18.732,0,33.12,0.05
2023,3,28,24.33,-1.372,11.479,0,33.6,0.06
2023,3,29,19.582,-8.734,5.424,0,34.11,0.06
2023,3,30,28.582,-1.642,13.47,0.01,34.57,0.06
2023,3,31,32.567,26.706,29.637,0.15,35.04,0.06
2023,4,1,29.606,15.224,22.415,0.02,35.52,0.06
2023,4,2,39.319,16.538,27.929,0,36.01,0.07
2023,4,3,33.195,27.475,30.335,0,36.48,0.07
2023,4,4,31.278,27.306,29.292,0.05,36.93,0.07
2023,4,5,31.093,18.214,24.654,0.01,37.42,0.07
2023,4,6,28.317,11.912,20.115,0,37.89,0.07
2023,4,7,38.849,9.068,23.959,0,38.34,0.07
2023,4,8,42.969,24.886,33.928,0,38.79,0.07
2023,4,9,45.966,32.146,39.056,0,39.26,0.07
2023,4,10,48.146,25.646,36.896,0,39.75,0.07
2023,4,11,64.994,36.217,50.606,0,40.2,0.07
2023,4,12,67.352,36.129,51.741,0,40.64,0.08
2023,4,13,77.846,36.385,57.116,0,41.12,0.08
2023,4,14,57.614,38.068,47.841,0,41.58,0.08
2023,4,15,38.662,31.253,34.958,0.18,42.05,0.08
2023,4,16,42.348,27.264,34.806,0.07,42.5,0.08
2023,4,17,48.794,29.388,39.091,0,42.96,0.08
2023,4,18,52.646,24.802,38.724,0,43.42,0.08
2023,4,19,45.678,33.841,39.76,0.57,43.89,0.08
2023,4,20,36.217,30.709,33.463,0.41,44.33,0.09
2023,4,21,33.089,27.986,30.538,0.07,44.78,0.08
2023,4,22,36.772,25.52,31.146,0,45.24,0.08
2023,4,23,43.165,22.669,32.917,0,45.69,0.09
2023,4,24,45.153,24.309,34.731,0,46.16,0.09
2023,4,25,47.984,26.029,37.007,0,46.61,0.1
2023,4,26,50.774,26.163,38.469,0.15,47.06,0.1
2023,4,27,60.674,33.84,47.257,0.23,47.52,0.09
2023,4,28,54.59,37.407,45.999,0.05,47.97,0.1
2023,4,29,51.584,33.039,42.312,0.02,48.43,0.1
2023,4,30,54.338,33.672,44.005,0,48.86,0.1
2023,5,1,54.266,36.388,45.327,0,49.33,0.1
2023,5,2,61.7,32.508,47.104,0,49.77,0.1
2023,5,3,71.024,29.176,50.1,0,50.23,0.09
2023,5,4,75.812,39.34,57.576,0,50.67,0.1
2023,5,5,71.348,42.336,56.842,0,51.11,0.1
2023,5,6,57.65,44.521,51.086,0.02,51.55,0.1
2023,5,7,68.018,42.739,55.379,0,52,0.1
2023,5,8,64.886,38.547,51.717,0,52.43,0.1
2023,5,9,73.076,42.582,57.829,0.54,52.85,0.11
2023,5,10,74.606,53.168,63.887,0,53.3,0.1
2023,5,11,76.406,53.168,64.787,0,53.73,0.11
2023,5,12,74.894,58.298,66.596,0.16,54.16,0.1
2023,5,13,64.364,52.898,58.631,0.16,54.6,0.11
2023,5,14,70.862,46.222,58.542,0,54.99,0.1
2023,5,15,76.244,43.047,59.646,0,55.42,0.11
2023,5,16,79.592,50.252,64.922,0,55.84,0.1
2023,5,17,73.4,45.196,59.298,0,56.25,0.11
2023,5,18,70.808,44.188,57.498,0.01,56.63,0.11
2023,5,19,60.368,40.348,50.358,0,57.06,0.12
2023,5,20,71.528,37.071,54.3,0,57.47,0.11
2023,5,21,79.088,41.275,60.182,0,57.83,0.11
2023,5,22,83.912,52.106,68.009,0,58.23,0.11
2023,5,23,84.956,55.184,70.07,0,58.6,0.11
2023,5,24,68.216,48.884,58.55,0,58.96,0.11
2023,5,25,79.178,46.652,62.915,0,59.35,0.11
2023,5,26,81.464,51.422,66.443,0,59.74,0.1
2023,5,27,81.536,49.316,65.426,0,60.1,0.11
2023,5,28,81.626,48.452,65.039,0,60.46,0.11
2023,5,29,83.246,56.39,69.818,0.18,60.8,0.11
2023,5,30,84.308,60.602,72.455,0.06,61.15,0.11
2023,5,31,90.176,59.072,74.624,0,61.49,0.12
2023,6,1,89.006,62.096,75.551,0,61.84,0.12
2023,6,2,88.574,65.516,77.045,0,62.16,0.12
2023,6,3,87.836,62.006,74.921,0,62.48,0.13
2023,6,4,88.952,59.396,74.174,0,62.81,0.13
2023,6,5,85.748,61.502,73.625,0.07,63.13,0.14
2023,6,6,84.272,60.656,72.464,0.18,63.43,0.14
2023,6,7,81.194,54.86,68.027,0.29,63.73,0.14
2023,6,8,77.396,54.338,65.867,0.06,64.03,0.14
2023,6,9,79.25,54.932,67.091,0,64.34,0.15
2023,6,10,74.966,53.168,64.067,0.04,64.6,0.14
2023,6,11,70.862,47.498,59.18,0,64.89,0.14
2023,6,12,78.422,48.182,63.302,0,65.16,0.14
2023,6,13,82.778,52.268,67.523,0,65.42,0.14
2023,6,14,79.934,54.626,67.28,0,65.67,0.14
2023,6,15,73.022,50.108,61.565,0,65.92,0.14
2023,6,16,75.056,44.107,59.582,0,66.19,0.14
2023,6,17,76.082,56.714,66.398,0.14,66.42,0.15
2023,6,18,78.494,60.89,69.692,0.17,66.64,0.15
2023,6,19,86.99,59.99,73.49,0,66.89,0.15
2023,6,20,88.736,67.352,78.044,0,67.11,0.15
2023,6,21,87.116,62.942,75.029,0,67.33,0.14
2023,6,22,87.296,60.404,73.85,0,67.54,0.15
2023,6,23,84.11,63.338,73.724,0.01,67.72,0.14
2023,6,24,80.438,61.25,70.844,0.2,67.92,0.15
2023,6,25,73.454,60.566,67.01,0.47,68.1,0.15
2023,6,26,80.096,57.956,69.026,0,68.29,0.15
2023,6,27,81.788,54.77,68.279,0,68.44,0.15
2023,6,28,76.838,59.9,68.369,0.14,68.62,0.16
2023,6,29,84.776,56.714,70.745,0,68.77,0.15
2023,6,30,81.464,55.526,68.495,0,68.93,0.15
2023,7,1,83.93,57.974,70.952,0,69.05,0.16
2023,7,2,85.208,55.202,70.205,0.11,69.19,0.16
2023,7,3,84.776,64.832,74.804,0.01,69.32,0.16
2023,7,4,71.024,58.37,64.697,0.16,69.44,0.15
2023,7,5,67.514,47.732,57.623,0,69.56,0.15
2023,7,6,73.346,43.218,58.282,0,69.66,0.14
2023,7,7,73.454,47.408,60.431,0.28,69.75,0.14
2023,7,8,73.112,51.512,62.312,0,69.85,0.14
2023,7,9,82.04,52.7,67.37,0,69.92,0.14
2023,7,10,79.556,51.602,65.579,0,70.03,0.15
2023,7,11,69.404,44.467,56.936,0.05,70.08,0.14
2023,7,12,74.174,50.162,62.168,0.09,70.13,0.15
2023,7,13,82.31,51.17,66.74,0.12,70.22,0.15
2023,7,14,81.698,56.12,68.909,0,70.25,0.15
2023,7,15,74.228,51.944,63.086,0,70.3,0.15
2023,7,16,72.878,49.928,61.403,0,70.31,0.14
2023,7,17,72.05,49.064,60.557,0,70.34,0.14
2023,7,18,77.738,50.162,63.95,0,70.34,0.14
2023,7,19,86.648,60.404,73.526,0,70.35,0.14
2023,7,20,77,56.39,66.695,0,70.39,0.14
2023,7,21,81.608,51.854,66.731,0,70.38,0.14
2023,7,22,83.678,53.078,68.378,0,70.37,0.13
2023,7,23,82.382,53.24,67.811,0,70.35,0.14
2023,7,24,90.05,60.17,75.11,0,70.34,0.13
2023,7,25,90.68,60.26,75.47,0.86,70.33,0.12
2023,7,26,91.238,63.428,77.333,1.73,70.27,0.12
2023,7,27,89.402,68.45,78.926,0.01,70.25,0.11
2023,7,28,83.588,62.852,73.22,0,70.21,0.12
2023,7,29,74.534,56.642,65.588,0,70.15,0.12
2023,7,30,75.344,53.492,64.418,0,70.09,0.12
2023,7,31,79.916,49.478,64.697,0,70.02,0.12
2023,8,1,83.858,62.168,73.013,1.24,69.94,0.12
2023,8,2,86.756,64.166,75.461,0,69.89,0.12
2023,8,3,87.692,63.752,75.722,0,69.8,0.11
2023,8,4,84.11,56.552,70.331,0,69.71,0.12
2023,8,5,78.926,62.654,70.79,0.01,69.64,0.12
2023,8,6,78.314,61.25,69.782,0,69.53,0.12
2023,8,7,78.746,56.552,67.649,0,69.42,0.12
2023,8,8,80.096,52.79,66.443,0,69.31,0.12
2023,8,9,78.998,56.642,67.82,0.11,69.22,0.11
2023,8,10,73.4,56.786,65.093,0.34,69.09,0.12
2023,8,11,78.08,56.39,67.235,0.01,68.94,0.12
2023,8,12,75.65,56.39,66.02,0,68.84,0.12
2023,8,13,73.346,56.048,64.697,0.88,68.69,0.12
2023,8,14,72.518,52.934,62.726,0.02,68.55,0.12
2023,8,15,79.43,50.162,64.796,0,68.4,0.12
2023,8,16,84.74,59.576,72.158,0,68.22,0.12
2023,8,17,70.844,50.072,60.458,0,68.1,0.12
2023,8,18,77.18,47.318,62.249,0,67.91,0.12
2023,8,19,88.448,62.834,75.641,0,67.72,0.12
2023,8,20,73.706,53.168,63.437,0,67.55,0.13
2023,8,21,79.502,53.24,66.371,0,67.35,0.13
2023,8,22,94.1,65.588,79.844,0,67.15,0.13
2023,8,23,84.83,65.588,75.209,0,66.95,0.13
2023,8,24,84.362,66.524,75.443,0,66.75,0.14
2023,8,25,82.472,59.072,70.772,0,66.52,0.13
2023,8,26,71.456,48.65,60.053,0,66.3,0.13
2023,8,27,74.21,44.796,59.503,0,66.05,0.13
2023,8,28,83.588,55.202,69.395,0,65.79,0.12
2023,8,29,81.284,53.6,67.442,0,65.55,0.12
2023,8,30,77.99,52.574,65.282,0,65.3,0.12
2023,8,31,77.594,58.388,67.991,0,65.03,0.11
2023,9,1,85.802,60.08,72.941,0,64.75,0.11
2023,9,2,82.472,65.336,73.904,0,64.45,0.11
2023,9,3,97.646,66.614,82.13,0,64.15,0.11
2023,9,4,96.224,65.084,80.654,0,63.84,0.11
2023,9,5,78.746,60.404,69.575,0.21,63.56,0.11
2023,9,6,67.694,45.808,56.751,0,63.23,0.11
2023,9,7,71.906,37.152,54.529,0,62.89,0.11
2023,9,8,79.16,44.535,61.848,0,62.55,0.1
2023,9,9,68.63,50.072,59.351,0.02,62.2,0.11
2023,9,10,72.086,46.634,59.36,0,61.86,0.1
2023,9,11,71.726,44.015,57.871,0,61.5,0.1
2023,9,12,65.822,44.528,55.175,0,61.12,0.1
2023,9,13,66.902,35.877,51.39,0,60.74,0.1
2023,9,14,81.158,41.904,61.531,0.03,60.36,0.1
2023,9,15,73.274,46.814,60.044,0,59.96,0.09
2023,9,16,68.018,42.757,55.388,0,59.54,0.09
2023,9,17,71.312,40.602,55.957,0,59.16,0.1
2023,9,18,76.406,44.87,60.638,0,58.73,0.1
2023,9,19,84.506,55.364,69.935,0,58.34,0.09
2023,9,20,83.426,54.86,69.143,0,57.9,0.1
2023,9,21,79.52,55.526,67.523,0,57.48,0.09
2023,9,22,72.428,51.746,62.087,0,57,0.1
2023,9,23,71.06,59.072,65.066,0.74,56.6,0.09
2023,9,24,63.68,56.786,60.233,0.19,56.11,0.1
2023,9,25,68.198,55.778,61.988,0.24,55.69,0.1
2023,9,26,69.134,58.046,63.59,0,55.2,0.1
2023,9,27,68.468,54.266,61.367,0,54.74,0.09
2023,9,28,71.222,57.632,64.427,0,54.27,0.1
2023,9,29,69.458,58.478,63.968,0.72,53.8,0.1
2023,9,30,70.88,59.72,65.3,0,53.33,0.09
2023,10,1,90.752,64.004,77.378,0,52.86,0.1
2023,10,2,89.096,65.678,77.387,0.04,52.36,0.1
2023,10,3,80.222,57.29,68.756,0.59,51.9,0.11
2023,10,4,63.734,46.11,54.922,0.02,51.41,0.1
2023,10,5,58.118,44.947,51.533,0.11,50.91,0.1
2023,10,6,53.33,38.721,46.026,0.05,50.43,0.09
2023,10,7,49.388,39.565,44.477,0,49.92,0.1
2023,10,8,59.576,36.133,47.855,0,49.44,0.1
2023,10,9,54.914,32.16,43.537,0,48.94,0.09
2023,10,10,55.4,28.076,41.738,0,48.44,0.1
2023,10,11,57.056,26.967,42.012,0,47.94,0.09
2023,10,12,55.202,39.081,47.142,0.21,47.42,0.09
2023,10,13,46.994,41.682,44.338,1.23,46.95,0.1
2023,10,14,51.494,40.901,46.198,0.01,46.44,0.09
2023,10,15,56.858,36.302,46.58,0,45.95,0.09
2023,10,16,60.17,33.246,46.708,0,45.43,0.09
2023,10,17,63.734,30.247,46.991,0.01,44.95,0.09
2023,10,18,56.444,40.887,48.666,0.01,44.45,0.08
2023,10,19,62.708,39.501,51.105,0,43.95,0.08
2023,10,20,70.016,36.558,53.287,0,43.45,0.08
2023,10,21,55.616,41.497,48.557,0,42.95,0.07
2023,10,22,58.784,30.659,44.722,0.11,42.42,0.07
2023,10,23,62.276,45.117,53.697,0,41.94,0.07
2023,10,24,53.438,41.488,47.463,0.02,41.44,0.07
2023,10,25,52.07,44.098,48.084,0.17,40.94,0.06
2023,10,26,50.81,42.741,46.776,0.12,40.42,0.06
2023,10,27,45.203,22.653,33.928,0.09,39.94,0.06
2023,10,28,29.383,20.066,24.725,0,39.41,0.06
2023,10,29,33.075,18.297,25.686,0,38.93,0.06
2023,10,30,35.793,19.233,27.513,0,38.42,0.06
2023,10,31,31.291,14.18,22.736,0.02,37.92,0.06
2023,11,1,38.41,14.054,26.232,0,37.39,0.05
2023,11,2,33.546,21.011,27.279,0,36.91,0.05
2023,11,3,44.386,23.95,34.168,0,36.41,0.05
2023,11,4,50.396,19.87,35.133,0,35.91,0.05
2023,11,5,54.968,31.084,43.026,0.01,35.41,0.05
2023,11,6,48.974,34.434,41.704,0.02,34.89,0.05
2023,11,7,41.178,32.396,36.787,0,34.38,0.05
2023,11,8,49.64,30.828,40.234,0.01,33.9,0.04
2023,11,9,43.081,30.828,36.955,0,33.38,0.04
2023,11,10,35.114,29.043,32.079,0,32.86,0.04
2023,11,11,44.712,26.37,35.541,0,32.38,0.04
2023,11,12,55.112,25.133,40.123,0,31.86,0.04
2023,11,13,54.662,24.924,39.793,0,31.36,0.03
